sample	MX1303_C5JC4ACXX_3_TAGGAT	MX1304_C5JC4ACXX_4_CCGGTG	MX1305_C5JC4ACXX_5_TGTTGG	MX1306_C5JC4ACXX_6_GTATAG	MX1307_C5JC4ACXX_7_AGCATC	MX1307_C5JC4ACXX_7_CAGGCC	MX1310_C5JC1ACXX_4_CTCTAC	MX1310_C5JC1ACXX_4_GGAACT	MX1310_C5JC1ACXX_4_GGACGG	MX1310_C5JC1ACXX_4_TGACAT	MX1355_C6RGTANXX_2_AAGCTA	MX1355_C6RGTANXX_2_ACATCG	MX1355_C6RGTANXX_2_CAAGTT	MX1355_C6RGTANXX_2_CATTCA	MX1355_C6RGTANXX_2_GGAACT	MX1356_C6RGTANXX_3_ATGGCA	MX1356_C6RGTANXX_3_CCTTGC	MX1356_C6RGTANXX_3_CGGCCT	MX1356_C6RGTANXX_3_GCGTGG	MX1356_C6RGTANXX_3_GCTGTA	MX1356_C6RGTANXX_3_GTATAG	MX1356_C6RGTANXX_3_TAGTTG	MX1356_C6RGTANXX_3_TGACAT	MX1357_C6RGTANXX_4_AATTAT	MX1357_C6RGTANXX_4_AGTCTT	MX1357_C6RGTANXX_4_CATGGG	MX1357_C6RGTANXX_4_GCCTAA	MX1357_C6RGTANXX_4_GTAGCC	MX1357_C6RGTANXX_4_TATCGT	MX1357_C6RGTANXX_4_TCTGAG
hsa-miR-6859-3p	0.00	0.06	0.00	0.00	0.31	0.00	0.00	0.10	0.03	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.04	0.06	0.00	0.06
hsa-miR-6859-5p	0.00	0.26	0.07	0.05	0.04	0.00	0.00	0.26	0.10	0.03	0.00	0.14	0.19	0.00	0.27	0.15	0.07	0.00	0.14	0.06	0.10	0.00	0.09	0.00	0.00	0.12	0.04	0.00	0.05	0.06
hsa-miR-6859-3p	0.00	0.06	0.00	0.00	0.31	0.00	0.00	0.10	0.03	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.04	0.06	0.00	0.06
hsa-miR-6859-5p	0.00	0.26	0.07	0.05	0.04	0.00	0.00	0.26	0.10	0.03	0.00	0.14	0.19	0.00	0.27	0.15	0.07	0.00	0.14	0.06	0.10	0.00	0.09	0.00	0.00	0.12	0.04	0.00	0.05	0.06
hsa-miR-6859-3p	0.00	0.06	0.00	0.00	0.31	0.00	0.00	0.10	0.03	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.04	0.06	0.00	0.06
hsa-miR-6859-5p	0.00	0.26	0.07	0.05	0.04	0.00	0.00	0.26	0.10	0.03	0.00	0.14	0.19	0.00	0.27	0.15	0.07	0.00	0.14	0.06	0.10	0.00	0.09	0.00	0.00	0.12	0.04	0.00	0.05	0.06
hsa-miR-6860	0.00	0.19	0.21	0.10	0.19	0.19	0.13	0.33	0.05	0.06	0.39	0.14	0.37	0.23	0.09	0.00	0.00	0.26	0.00	0.00	0.17	0.00	0.09	0.39	0.00	0.12	0.14	0.23	0.05	0.06
hsa-miR-6861-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06
hsa-miR-6861-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6862-3p	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.02	0.05	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.06
hsa-miR-6862-5p	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.05	0.00	0.03	0.00	0.04	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00
hsa-miR-6862-3p	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.02	0.05	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.06
hsa-miR-6862-5p	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.05	0.00	0.03	0.00	0.04	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00
hsa-miR-6863	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6864-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6864-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6865-3p	0.17	0.06	0.03	0.00	0.00	0.13	0.05	0.07	0.12	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.04	0.00	0.04	0.00	0.12	0.00	0.11	0.00	0.13	0.00
hsa-miR-6865-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6866-3p	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.05	0.11	0.00	0.07	0.00	0.00	0.00	0.00	0.07	0.00	0.07	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6866-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03
hsa-miR-6867-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6867-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00
hsa-miR-6868-3p	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.03	0.06	0.00	0.07	0.19	0.00	0.18	0.00	0.00	0.00	0.00	0.12	0.04	0.00	0.00	0.00	0.03	0.00	0.04	0.00	0.08	0.00
hsa-miR-6868-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6869-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6869-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6870-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03
hsa-miR-6870-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6871-3p	0.00	0.06	0.00	0.05	0.00	0.00	0.00	0.10	0.00	0.03	0.00	0.04	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.03	0.00
hsa-miR-6871-5p	0.09	0.00	0.00	0.00	0.19	0.13	0.00	0.19	0.03	0.06	0.00	0.07	0.19	0.00	0.18	0.00	0.07	0.00	0.00	0.00	0.04	0.00	0.04	0.00	0.00	0.00	0.00	0.23	0.00	0.06
hsa-miR-6872-3p	0.17	0.00	0.00	0.00	0.12	0.06	0.00	0.05	0.15	0.08	0.00	0.07	0.37	0.00	0.00	0.00	0.00	0.13	0.07	0.06	0.07	0.00	0.09	0.00	0.14	0.00	0.18	0.06	0.00	0.03
hsa-miR-6872-5p	0.26	0.13	0.03	0.20	0.27	0.13	0.09	0.17	0.12	0.17	0.00	0.14	0.00	0.00	0.09	0.00	0.07	0.26	0.00	0.12	0.21	0.00	0.27	0.20	0.23	0.00	0.32	0.35	0.08	0.03
hsa-miR-6873-3p	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6873-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6874-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6874-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6875-3p	0.00	0.06	0.03	0.05	0.08	0.06	0.05	0.02	0.10	0.03	0.00	0.21	0.19	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.09	0.20	0.03	0.00	0.04	0.00	0.05	0.06
hsa-miR-6875-5p	0.17	0.45	0.72	0.76	0.69	0.26	0.18	0.71	0.37	0.31	0.00	0.04	0.37	0.11	0.36	0.00	0.20	0.00	0.20	0.12	0.21	0.59	0.33	0.00	0.09	0.00	0.14	0.06	0.13	0.09
hsa-miR-6876-3p	0.00	0.06	0.03	0.00	0.00	0.00	0.05	0.07	0.12	0.11	0.00	0.00	0.00	0.23	0.00	0.00	0.07	0.13	0.34	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.03	0.09
hsa-miR-6876-5p	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.03	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.03	0.00	0.00	0.00	0.00	0.00
hsa-miR-6877-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03
hsa-miR-6877-5p	0.26	0.90	0.38	0.20	0.69	0.32	0.18	0.43	0.39	0.36	0.39	0.32	0.00	0.45	0.81	0.15	0.33	0.00	0.20	0.18	0.42	0.59	0.42	0.20	0.23	0.23	0.18	0.17	0.32	0.42
hsa-miR-6878-3p	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.04	0.00	0.00	0.00
hsa-miR-6878-5p	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.07	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.04	0.30	0.04	0.00	0.06	0.00	0.00	0.06	0.00	0.06
hsa-miR-6879-3p	0.00	0.13	0.03	0.00	0.04	0.00	0.05	0.12	0.12	0.17	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.07	0.00	0.07	0.00	0.03	0.00	0.04	0.06	0.05	0.03
hsa-miR-6879-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6880-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6880-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03
hsa-miR-6881-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6881-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6882-3p	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00
hsa-miR-6882-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6883-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.20	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6883-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6884-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6884-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6885-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03
hsa-miR-6885-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6886-3p	0.00	0.13	0.03	0.00	0.08	0.06	0.00	0.07	0.03	0.11	0.00	0.04	0.19	0.00	0.00	0.15	0.00	0.00	0.07	0.00	0.00	0.00	0.02	0.00	0.03	0.23	0.00	0.00	0.00	0.12
hsa-miR-6886-5p	0.09	0.00	0.00	0.00	0.04	0.06	0.00	0.07	0.07	0.00	0.39	0.07	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.03
hsa-miR-6887-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.03	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.03	0.00	0.04	0.00	0.00	0.03
hsa-miR-6887-5p	0.00	0.19	0.00	0.00	0.04	0.06	0.00	0.02	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00
hsa-miR-6888-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.02	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.07	0.00	0.00	0.00
hsa-miR-6888-5p	0.00	0.06	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00
hsa-miR-6889-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6889-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6890-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6890-5p	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6891-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.03
hsa-miR-6891-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.03
hsa-miR-6892-3p	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6892-5p	2.09	0.26	0.58	0.91	0.58	0.38	0.89	0.45	0.76	0.78	0.78	0.42	0.93	0.80	1.26	0.73	0.46	0.00	0.48	0.57	0.42	0.30	0.40	0.20	0.20	0.23	0.18	0.35	0.27	1.31
hsa-miR-6893-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6893-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6894-3p	0.00	0.06	0.00	0.05	0.00	0.00	0.05	0.00	0.03	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6894-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6895-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-6895-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-7-1-3p	0.00	0.06	0.03	0.05	0.00	0.00	0.00	0.02	0.10	0.03	0.39	0.28	0.56	0.34	0.27	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.02	0.00	0.06	0.00	0.00	0.00	0.05	0.03
hsa-miR-7-5p	0.35	0.00	0.17	0.20	0.35	0.13	0.27	0.19	0.22	0.20	0.39	1.62	0.93	1.02	0.45	0.58	0.40	0.26	0.14	0.48	0.49	0.89	1.09	1.37	0.63	0.35	0.68	1.03	0.27	0.48
hsa-miR-7-2-3p	0.17	0.13	0.00	0.20	0.00	0.06	0.22	0.17	0.12	0.06	0.39	0.14	0.19	0.11	0.00	0.00	0.20	0.00	0.20	0.09	0.10	0.00	0.07	0.00	0.00	0.00	0.07	0.00	0.08	0.00
hsa-miR-7-5p	0.35	0.00	0.17	0.25	0.38	0.13	0.27	0.19	0.22	0.22	0.39	1.72	0.93	1.02	0.45	0.58	0.46	0.26	0.14	0.48	0.49	0.89	1.11	1.37	0.63	0.35	0.68	1.03	0.29	0.51
hsa-miR-7-5p	0.35	0.00	0.17	0.20	0.35	0.13	0.27	0.19	0.22	0.20	0.39	1.62	0.93	1.02	0.45	0.58	0.40	0.26	0.14	0.48	0.49	0.89	1.09	1.37	0.63	0.35	0.68	1.03	0.27	0.48
hsa-miR-708-3p	4.09	7.21	6.72	2.68	7.83	8.61	2.15	3.29	2.95	2.40	3.88	5.02	4.67	6.36	4.66	1.46	1.45	0.64	2.31	2.40	2.30	0.89	2.31	2.75	2.39	1.76	2.07	2.47	2.48	2.00
hsa-miR-708-5p	0.35	0.13	0.41	0.56	0.04	0.13	0.05	0.05	0.05	0.14	1.55	0.81	1.12	0.23	0.63	0.58	0.26	0.39	0.20	0.09	0.24	0.30	0.07	0.20	0.14	0.12	0.11	0.40	0.32	0.21
hsa-miR-7106-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-7106-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-7107-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-7107-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-7108-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-7108-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-7109-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.20	0.03	0.00	0.00	0.00	0.03	0.00
hsa-miR-7109-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-711	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-7110-3p	0.70	0.19	0.27	0.20	0.08	0.26	0.09	0.26	0.22	0.50	0.00	0.14	0.56	0.00	0.27	0.00	0.13	0.13	0.34	0.03	0.10	1.48	0.20	0.00	0.06	0.23	0.04	0.00	0.08	0.21
hsa-miR-7110-5p	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.07	0.00	0.00	0.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-7111-3p	0.00	0.00	0.00	0.05	0.00	0.00	0.09	0.00	0.03	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-7111-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.11	0.09	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-7112-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-7112-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
